"ID_place","Author","Project","Year","Status","Public","Latitude","Longitude","Country","Name_mod","Name_hist","Hydro_type","Hydro_name_mod","Hydro_name_hist","Locat_secure","Locat_text","Locat_precision","Source_hist","Source_feature_arch","Source_find_arch","Source_other","Place_type_general","Place_technique","Place_topography","Place_infrastructure","Place_function","Place_goods_finds","Actors_Activity","Place_hierarchy","Place_secure_info","Date_min","Date_max","Date_pre_1_cent_BC","Date_1_cent_BC","Date_1_cent_AD","Date_2_cent_AD","Date_3_cent_AD","Date_4_cent_AD","Date_5_cent_AD","Date_6_cent_AD","Date_7_cent_AD","Date_8_cent_AD","Date_9_cent_AD","Date_10_cent_AD","Date_11_cent_AD","Date_12_cent_AD","Date_13_cent_AD","Date_14_cent_AD","Date_15_cent_AD","Date_16_cent_AD","Date_17_cent_AD","Date_18_cent_AD","Date_19_cent_AD","Date_20_cent_AD","Date_secure","Date_text","Ref_hist","Ref_mod","Comments"
3301,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.132,7.231,"Switzerland","Bienne-Vigneule 1930-1",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 57",
3302,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.133,7.231,"Switzerland","Bienne-Vigneule 1930-2",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 57",
3303,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.133,7.231,"Switzerland","Bienne-Vigneule 1930-3",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 57",
3304,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.133,7.231,"Switzerland","Bienne-Vigneule 1930-4",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 57",
3305,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.198,7.663,"Switzerland","Bolken",,"lake","Inkwilersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 58",
3306,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2014,1,"open",46.391,6.859,"Switzerland","Bouveret I",,"lake","Genfer See",,"uncertain",,,"no","yes","yes",,"vessel","flat-bottomed vessel",,,,,,,,1485,1649,,,,,,,,,,,,,,,,,"assumed","yes","assumed",,,,"highly reliable","Dated via radiocarbon dating",,"Hakelberg 2003, S. 194",
3307,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2014,1,"open",46.391,6.859,"Switzerland","Bouveret II",,"lake","Genfer See",,"uncertain",,,"no","yes","yes",,"vessel","flat-bottomed vessel",,,,,,,,1699,1699,,,,,,,,,,,,,,,,,,,"assumed","yes",,,"highly reliable","Dated via dendrochronology",,"Hakelberg 2003, S. 194",
3308,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.609,8.843,"Switzerland","Buch-Hüttwilersee",,"lake","Hüttwilersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 58",
3309,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.187,6.144,"Switzerland","Carouge",,"river","Arve",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-2200,50,"assumed","assumed","assumed",,,,,,,,,,,,,,,,,,,,"uncertain","Dated via pollen profile into Bronze or Iron age",,"Arnold 1996, S. 58",
3310,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.047,7.088,"Switzerland","Cerlier (Erlach) 1922",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 59f.",
3311,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.052,7.115,"Switzerland","Cerlier (Erlach) 1992-Heidenweg",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1550,-1550,"yes",,,,,,,,,,,,,,,,,,,,,,"highly reliable","Dated via dendrochronology and radiocarbon dating",,"Arnold 1996, S. 60",
3312,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.934,6.97,"Switzerland","Chabrey-Montbec 1989",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-932,-900,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating",,"Arnold 1996, S. 60f.",
3313,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.943,6.973,"Switzerland","Chabrey-Montbec 1994",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 61",
3314,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",47.206,8.472,"Switzerland","Cham-Bibersee",,"lake","Bibersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,1457,,,,,,,,,,,,,,,,,,"yes",,,,,,"highly reliable","Dated via dendrochronology after 1457d",,"N.N. 2015",
3315,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",47.173,8.454,"Switzerland","Cham-Eslen 1",,"lake","Zugersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-4238,-4044,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (5300 +/- 80 BP)",,"Gnepf Horisberger 1998; Huber 2017",
3316,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",47.177,8.462,"Switzerland","Cham-Eslen 2",,"lake","Zugersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-4238,-4044,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated by the archaeological record",,"N.N. 2014; Huber 2017",
3317,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.788,6.667,"Switzerland","Cheseaux-Noréaz",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 61",
3318,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.902,6.905,"Switzerland","Chevroux 1896",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 61",
3319,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.888,6.884,"Switzerland","Chevroux 1914",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 61",
3320,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.821,6.78,"Switzerland","Cheyres",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 61f.",
3321,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.028,7.033,"Switzerland","Chules 1877",,"river","Zihlkanal",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 62",
3322,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.038,7.043,"Switzerland","Chules 1942",,"river","Zihlkanal",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1170,-1080,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating",,"Arnold 1996, S. 62",
3323,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.966,6.879,"Switzerland","Colombier 1921-1",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 62",
3324,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.966,6.879,"Switzerland","Colombier 1921-2",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 62",
3325,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.849,6.722,"Switzerland","Concise 1832",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 63",
3326,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.849,6.722,"Switzerland","Concise 1930",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 63",
3327,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.848,6.722,"Switzerland","Concise 1982",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 63",
3328,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.807,6.651,"Switzerland","Corcelettes",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-958,-958,"yes",,,,,,,,,,,,,,,,,,,,,,"highly reliable","Dated via dendrochronology",,"Hirte 1987, S. 384",
3329,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.938,6.851,"Switzerland","Cortaillod",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 63",
3330,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",46.957,7.007,"Switzerland","Cudrefin",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","planked vessel",,,,,,,,1800,1900,,,,,,,,,,,,,,,,,,,,,"yes",,"uncertain","Dating basis uncertain",,"Arnold 1999b, S. 47ff.",
3331,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.961,7.017,"Switzerland","Cudrefin 1871",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-148,6,"assumed","yes","assumed",,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (2045 +/- 60 BP)",,"Arnold 1996, S. 64; Lanting 1998, 638; Arnold 1999b, S. 45ff.",
3332,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.486,6.729,"Switzerland","Cully",,"lake","Genfer See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 65",
3333,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.918,6.94,"Switzerland","Delley-Portalban",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 65",
3334,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.065,7.127,"Switzerland","Douanne-Ile Saint-Pierre 1854",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 66",
3335,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.067,7.147,"Switzerland","Douanne-Ile Saint-Pierre 1893",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 66f.",
3336,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.073,7.132,"Switzerland","Douanne-Ile Saint-Pierre 1911",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1665,-1533,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (3310 +/- 55 BP)",,"Arnold 1996, S. 67",
3337,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.054,7.122,"Switzerland","Douanne-Ile Saint-Pierre 1930",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 67",
3338,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.077,7.147,"Switzerland","Douanne-Ile Saint-Pierre 1932",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1300,-800,"assumed",,,,,,,,,,,,,,,,,,,,,,"uncertain","Dated by the archaeological record",,"Arnold 1996, S. 67f.",
3339,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.102,7.18,"Switzerland","Douanne-Vingrave 1928",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3340,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.172,8.019,"Switzerland","Egolzwil",,"lake","Unknown",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3341,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.048,7.081,"Switzerland","Erlach",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1553,-1553,"yes",,,,,,,,,,,,,,,,,,,,,,"highly reliable","Dated via dendrochronology",,"Hirte 1987, S. 384f.; Verhoeven u. a. 1994; Suter 2002",
3342,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.65,8.885,"Switzerland","Eschenz",,"lake","Lake Constance",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3343,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.844,6.816,"Switzerland","Estavayer-le-Lac 1860-1",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3344,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.844,6.816,"Switzerland","Estavayer-le-Lac 1860-2",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3345,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.844,6.815,"Switzerland","Estavayer-le-Lac 1878",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3346,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.844,6.815,"Switzerland","Estavayer-le-Lac 1930",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3347,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.913,7.072,"Switzerland","Faoug 1913-1",,"lake","Murtensee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3348,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.913,7.071,"Switzerland","Faoug 1913-2",,"lake","Murtensee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3349,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",47.273,8.619,"Switzerland","Feldmeilen-Vorderfeld",,"lake","Zürich See",,"uncertain",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Eberschweiler 2002",
3350,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.841,6.814,"Switzerland","Font 1879",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 69",
3351,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.883,6.88,"Switzerland","Forel 1878",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 70",
3352,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.901,6.789,"Switzerland","Gorgier-Les Argilliez 1991",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 70f.",
3353,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.808,6.649,"Switzerland","Grandson",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 71",
3354,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.818,6.671,"Switzerland","Grandson-Corcelettes 1879",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 71",
3355,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.818,6.671,"Switzerland","Grandson-Corcelettes 1880",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1514,-1283,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (3185 +/- 55; 3075 +/- 50; 3125 +/- 40 BP)",,"Arnold 1996, S. 71; Lanting 1998, 638",
3356,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.916,7.085,"Switzerland","Greng",,"lake","Murtensee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 72",
3357,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.323,8.195,"Switzerland","Hallwil, Einbaum",,"river","Aabach",,"highly reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,1500,1700,,,,,,,,,,,,,,,,,,"assumed","assumed",,,,"uncertain","Dated by the archaeological record",,"Lithberg 1932, S. 27f.; Arnold 1996, S. 72",
3358,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.323,8.195,"Switzerland","Hallwil, Prahm",,"river","Aabach",,"highly reliable",,,"no","yes","yes",,"vessel","flat-bottomed vessel",,,,,,,,1500,1700,,,,,,,,,,,,,,,,,,"assumed","assumed",,,,"uncertain","Dated by the archaeological record",,"Lithberg 1932, S. 24ff.",
3359,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.008,6.977,"Switzerland","Hauterive-Champréveyres 1976",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-4446,-4045,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (5540 +/- 60 BP and 5280 +/- 50)",,"Arnold 1996, S. 73",
3360,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.008,6.977,"Switzerland","Hauterive-Champréveyres 1984",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-990,-960,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated by the archaeological record",,"Arnold 1996, S. 73",
3361,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.009,6.978,"Switzerland","Hauterive-Champréveyres 1985",,"lake","Neuburger See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-1050,-1030,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated by the archaeological record",,"Arnold 1996, S. 73",
3362,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.202,8.26,"Switzerland","Hochdorf-Baldegg",,"lake","Baldeggersee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-4500,-1600,"yes",,,,,,,,,,,,,,,,,,,,,,"uncertain","Dated by the archaeological record",,"Arnold 1996, S. 74",
3363,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.619,8.979,"Switzerland","Homburg / Unterhörstetten",,"lake","Unknown",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 74",
3364,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.121,7.245,"Switzerland","Ipsach",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 74",
3365,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.115,7.233,"Switzerland","Ipsach, Bahnweg",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,1176,1216,,,,,,,,,,,,,,"yes","yes",,,,,,,,"reliable","Dated via radiocarbon dating",,"Hafner 2010",
3366,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2017,1,"open",47.654,9.216,"Switzerland","Jura",,"lake","Lake Constance",,"reliable",,,"no","yes","yes",,"vessel","planked vessel",,,,,,,,1865,1864,,,,,,,,,,,,,,,,,,,,,"yes",,"highly reliable","Dated via written sources",,"Brem 2006",
3367,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.162,8.045,"Switzerland","Kottwil",,"lake","Unknown",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 74",
3368,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.081,7.13,"Switzerland","La Neuveville-Chavannes 1865",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 74",
3369,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.081,7.13,"Switzerland","La Neuveville-Chavannes 1869",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 74",
3370,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.756,7.533,"Switzerland","Längenbühl-Dittligsee",,"lake","Dittligsee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3371,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.761,7.535,"Switzerland","Längenbühl-Geistsee",,"lake","Geistsee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3372,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.057,7.077,"Switzerland","Le Landeron",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3373,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.05,7.152,"Switzerland","Locras 1887-1",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3374,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.05,7.153,"Switzerland","Locras 1887-2",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3375,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.05,7.153,"Switzerland","Locras 1942",,"lake","Bieler See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 75",
3376,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.251,8.693,"Switzerland","Männedorf",,"lake","Zürich See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,-4405,-4285,"yes",,,,,,,,,,,,,,,,,,,,,,"reliable","Dated via radiocarbon dating (5490 +/- 50 BP)",,"Arnold 1996, S. 75f.; Eberschweiler 2002",
3377,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",47.275,8.62,"Switzerland","Meilen-Vorderfeld",,"lake","Zürich See",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 76",
3378,"L. Kröger","SPP-Im Netzwerk fluvialer Häfen",2016,1,"open",46.926,7.106,"Switzerland","Meyriez",,"lake","Murtensee",,"reliable",,,"no","yes","yes",,"vessel","logboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very uncertain","Not dated",,"Arnold 1996, S. 76",
